Online statement,check_history,,,,,,
Digital statement,check_history,,,,,,
Electronic statement,check_history,,,,,,
Mobile statement,check_history,,,,,,
App statement,check_history,,,,,,
Internet statement,check_history,,,,,,
Web statement,check_history,,,,,,
Branch statement,check_history,,,,,,
ATM statement,check_history,,,,,,
Printed statement,check_history,,,,,,
Hard copy statement,check_history,,,,,,
Soft copy statement,check_history,,,,,,
PDF statement,check_history,,,,,,
Excel statement,check_history,,,,,,
CSV statement,check_history,,,,,,
Detailed statement,check_history,,,,,,
Summary statement,check_history,,,,,,
Brief statement,check_history,,,,,,
Complete statement,check_history,,,,,,
Full statement,check_history,,,,,,
Partial statement,check_history,,,,,,
Customized statement,check_history,,,,,,
Filtered statement,check_history,,,,,,
Search transactions,check_history,,,,,,
Find transactions,check_history,,,,,,
Locate transactions,check_history,,,,,,
Track transactions,check_history,,,,,,
Monitor transactions,check_history,,,,,,
Audit transactions,check_history,,,,,,
Review transactions,check_history,,,,,,
Analyze transactions,check_history,,,,,,
Examine transactions,check_history,,,,,,
Investigate transactions,check_history,,,,,,
Verify transactions,check_history,,,,,,
Confirm transactions,check_history,,,,,,
Validate transactions,check_history,,,,,,
Authenticate transactions,check_history,,,,,,
Savings account history,check_history,,savings,,,,,
Current account history,check_history,,current,,,,,
Checking account history,check_history,,checking,,,,,
Joint account history,check_history,,joint,,,,,
Business account history,check_history,,business,,,,,
Corporate account history,check_history,,corporate,,,,,
Individual account history,check_history,,individual,,,,,
Personal account history,check_history,,personal,,,,,
Salary account history,check_history,,salary,,,,,
Student account history,check_history,,student,,,,,
Credit card history,check_history,,,,,,
Debit card history,check_history,,,,,,
ATM transactions,check_history,,,,,,
POS transactions,check_history,,,,,,
Online transactions,check_history,,,,,,
Mobile transactions,check_history,,,,,,
UPI transactions,check_history,,,,,,
NEFT transactions,check_history,,,,,,
RTGS transactions,check_history,,,,,,
IMPS transactions,check_history,,,,,,
Net banking transactions,check_history,,,,,,
Branch transactions,check_history,,,,,,
Cash transactions,check_history,,,,,,
Cheque transactions,check_history,,,,,,
DD transactions,check_history,,,,,,
International transactions,check_history,,,,,,
Domestic transactions,check_history,,,,,,
Local transactions,check_history,,,,,,
Outstation transactions,check_history,,,,,,
Interstate transactions,check_history,,,,,,
Intrastate transactions,check_history,,,,,,
Third party transactions,check_history,,,,,,
Self transactions,check_history,,,,,,
Merchant transactions,check_history,,,,,,
Utility transactions,check_history,,,,,,
Bill payment transactions,check_history,,,,,,
Recharge transactions,check_history,,,,,,
Shopping transactions,check_history,,,,,,
Travel transactions,check_history,,,,,,
Food transactions,check_history,,,,,,
Fuel transactions,check_history,,,,,,
Medical transactions,check_history,,,,,,
Education transactions,check_history,,,,,,
Entertainment transactions,check_history,,,,,,
Investment transactions,check_history,,,,,,
Loan transactions,check_history,,,,,,
EMI transactions,check_history,,,,,,
SIP transactions,check_history,,,,,,
Mutual fund transactions,check_history,,,,,,
Insurance transactions,check_history,,,,,,
Tax transactions,check_history,,,,,,
Government transactions,check_history,,,,,,
Salary transactions,check_history,,,,,,
Pension transactions,check_history,,,,,,
Dividend transactions,check_history,,,,,,
Interest transactions,check_history,,,,,,
Bonus transactions,check_history,,,,,,
Refund transactions,check_history,,,,,,
Cashback transactions,check_history,,,,,,
Reward transactions,check_history,,,,,,
Loyalty transactions,check_history,,,,,,
Gift transactions,check_history,,,,,,
Donation transactions,check_history,,,,,,
Charity transactions,check_history,,,,,,
Transfer ₹200,transfer_money,,,,₹200,,,
Transfer ₹300,transfer_money,,,,₹300,,,
Transfer ₹400,transfer_money,,,,₹400,,,
Transfer ₹600,transfer_money,,,,₹600,,,
Transfer ₹700,transfer_money,,,,₹700,,,
Transfer ₹800,transfer_money,,,,₹800,,,
Transfer ₹900,transfer_money,,,,₹900,,,
Transfer ₹1100,transfer_money,,,,₹1100,,,
Transfer ₹1200,transfer_money,,,,₹1200,,,
Transfer ₹1300,transfer_money,,,,₹1300,,,
Transfer ₹1400,transfer_money,,,,₹1400,,,
Transfer ₹1600,transfer_money,,,,₹1600,,,
Transfer ₹1700,transfer_money,,,,₹1700,,,
Transfer ₹1800,transfer_money,,,,₹1800,,,
Transfer ₹1900,transfer_money,,,,₹1900,,,
Transfer ₹2100,transfer_money,,,,₹2100,,,
Transfer ₹2200,transfer_money,,,,₹2200,,,
Transfer ₹2300,transfer_money,,,,₹2300,,,
Transfer ₹2400,transfer_money,,,,₹2400,,,
Transfer ₹2600,transfer_money,,,,₹2600,,,
Transfer ₹2700,transfer_money,,,,₹2700,,,
Transfer ₹2800,transfer_money,,,,₹2800,,,
Transfer ₹2900,transfer_money,,,,₹2900,,,
Transfer ₹3100,transfer_money,,,,₹3100,,,
Transfer ₹3200,transfer_money,,,,₹3200,,,
Transfer ₹3300,transfer_money,,,,₹3300,,,
Transfer ₹3400,transfer_money,,,,₹3400,,,
Transfer ₹3600,transfer_money,,,,₹3600,,,
Transfer ₹3700,transfer_money,,,,₹3700,,,
Transfer ₹3800,transfer_money,,,,₹3800,,,
Transfer ₹3900,transfer_money,,,,₹3900,,,
Transfer ₹4100,transfer_money,,,,₹4100,,,
Transfer ₹4200,transfer_money,,,,₹4200,,,
Transfer ₹4300,transfer_money,,,,₹4300,,,
Transfer ₹4400,transfer_money,,,,₹4400,,,
Transfer ₹4600,transfer_money,,,,₹4600,,,
Transfer ₹4700,transfer_money,,,,₹4700,,,
Transfer ₹4800,transfer_money,,,,₹4800,,,
Transfer ₹4900,transfer_money,,,,₹4900,,,
Send ₹200,transfer_money,,,,₹200,,,
Send ₹300,transfer_money,,,,₹300,,,
Send ₹400,transfer_money,,,,₹400,,,
Send ₹600,transfer_money,,,,₹600,,,
Send ₹700,transfer_money,,,,₹700,,,
Send ₹800,transfer_money,,,,₹800,,,
Send ₹900,transfer_money,,,,₹900,,,
Send ₹1100,transfer_money,,,,₹1100,,,
Send ₹1200,transfer_money,,,,₹1200,,,
Send ₹1300,transfer_money,,,,₹1300,,,
Send ₹1400,transfer_money,,,,₹1400,,,
Send ₹1600,transfer_money,,,,₹1600,,,
Send ₹1700,transfer_money,,,,₹1700,,,
Send ₹1800,transfer_money,,,,₹1800,,,
Send ₹1900,transfer_money,,,,₹1900,,,
Move ₹200,transfer_money,,,,₹200,,,
Move ₹300,transfer_money,,,,₹300,,,
Move ₹400,transfer_money,,,,₹400,,,
Move ₹500,transfer_money,,,,₹500,,,
Wire ₹200,transfer_money,,,,₹200,,,
Wire ₹300,transfer_money,,,,₹300,,,
Wire ₹400,transfer_money,,,,₹400,,,
Wire ₹500,transfer_money,,,,₹500,,,
Pay ₹200,transfer_money,,,,₹200,,,
Pay ₹300,transfer_money,,,,₹300,,,
Pay ₹400,transfer_money,,,,₹400,,,
Pay ₹500,transfer_money,,,,₹500,,,
Remit ₹200,transfer_money,,,,₹200,,,
Remit ₹300,transfer_money,,,,₹300,,,
Remit ₹400,transfer_money,,,,₹400,,,
Remit ₹500,transfer_money,,,,₹500,,,
I want to check my balance,check_balance,,,,,,
I need to know my balance,check_balance,,,,,,
I would like to see my balance,check_balance,,,,,,
Could you show me my balance?,check_balance,,,,,,
Can you tell me my balance?,check_balance,,,,,,
Please show my balance,check_balance,,,,,,
Please tell me my balance,check_balance,,,,,,
Balance check please,check_balance,,,,,,
Balance inquiry please,check_balance,,,,,,
I want to see my account balance,check_balance,,,,,,
I need to check my account balance,check_balance,,,,,,
I would like to know my account balance,check_balance,,,,,,
Could you show my account balance?,check_balance,,,,,,
Can you tell my account balance?,check_balance,,,,,,
Please show my account balance,check_balance,,,,,,
Please tell my account balance,check_balance,,,,,,
Account balance check please,check_balance,,,,,,
Account balance inquiry please,check_balance,,,,,,
What is the balance in my account?,check_balance,,,,,,
How much balance do I have?,check_balance,,,,,,
How much money is there in my account?,check_balance,,,,,,
What's the amount in my account?,check_balance,,,,,,
How much funds do I have?,check_balance,,,,,,
What's my current fund status?,check_balance,,,,,,
How much cash is available?,check_balance,,,,,,
What's my available balance?,check_balance,,,,,,
How much can I withdraw?,check_balance,,,,,,
What's my withdrawable balance?,check_balance,,,,,,
How much money can I use?,check_balance,,,,,,
What's my usable balance?,check_balance,,,,,,
How much is my account worth?,check_balance,,,,,,
What's the value of my account?,check_balance,,,,,,
How rich am I?,check_balance,,,,,,
What's my net worth?,check_balance,,,,,,
How much wealth do I have?,check_balance,,,,,,
What's my financial position?,check_balance,,,,,,
I want to transfer some money,transfer_money,,,,,,
I need to send some funds,transfer_money,,,,,,
I would like to move some cash,transfer_money,,,,,,
Could you help me transfer money?,transfer_money,,,,,,
Can you assist with fund transfer?,transfer_money,,,,,,
Please help me send money,transfer_money,,,,,,
Please assist with money transfer,transfer_money,,,,,,
Money transfer please,transfer_money,,,,,,
Fund transfer please,transfer_money,,,,,,
I want to send money to someone,transfer_money,,,,,,
I need to transfer funds to another account,transfer_money,,,,,,
I would like to move money to my friend,transfer_money,,,,,,
Could you help me send cash to my family?,transfer_money,,,,,,
Can you assist with payment to merchant?,transfer_money,,,,,,
Please help me transfer to beneficiary,transfer_money,,,,,,
Please assist with remittance,transfer_money,,,,,,
Remittance please,transfer_money,,,,,,
Payment please,transfer_money,,,,,,
I want to make a payment,transfer_money,,,,,,
I need to do a transaction,transfer_money,,,,,,
I would like to complete a transfer,transfer_money,,,,,,
Could you process a payment?,transfer_money,,,,,,
Can you execute a transfer?,transfer_money,,,,,,
Please process my payment,transfer_money,,,,,,
Please execute my transfer,transfer_money,,,,,,
Process payment please,transfer_money,,,,,,
Execute transfer please,transfer_money,,,,,,
I lost my card yesterday,lost_card,,,,,,,yesterday
I lost my card today,lost_card,,,,,,,today
I lost my card last week,lost_card,,,,,,,last week
I lost my card last month,lost_card,,,,,,,last month
My card was stolen yesterday,lost_card,,,,,,,yesterday
My card was stolen today,lost_card,,,,,,,today
My card was stolen last week,lost_card,,,,,,,last week
My card was stolen last month,lost_card,,,,,,,last month
I can't find my card,lost_card,,,,,,
My card is nowhere to be found,lost_card,,,,,,
I misplaced my card,lost_card,,,,,,
My card went missing,lost_card,,,,,,
Someone took my card,lost_card,,,,,,
My card disappeared,lost_card,,,,,,
I don't have my card,lost_card,,,,,,
My card is not with me,lost_card,,,,,,
I left my card somewhere,lost_card,,,,,,
I forgot my card somewhere,lost_card,,,,,,
My wallet is missing,lost_card,,,,,,
My purse is missing,lost_card,,,,,,
My bag with card is missing,lost_card,,,,,,
Someone stole my wallet,lost_card,,,,,,
My wallet was pickpocketed,lost_card,,,,,,
I was robbed of my card,lost_card,,,,,,
My card was snatched,lost_card,,,,,,
Card theft,lost_card,,,,,,
Card robbery,lost_card,,,,,,
Card fraud,lost_card,,,,,,
Unauthorized card usage,lost_card,,,,,,
Someone used my card,lost_card,,,,,,
Fraudulent transactions on my card,lost_card,,,,,,
My card is compromised,lost_card,,,,,,
Card security breach,lost_card,,,,,,
I want to apply for a home loan of ₹2000000,apply_loan,,,home loan,₹2000000,,,
I need a car loan of ₹500000,apply_loan,,,car loan,₹500000,,,
I would like a personal loan of ₹100000,apply_loan,,,personal loan,₹100000,,,
Could I get an education loan of ₹300000?,apply_loan,,,education loan,₹300000,,,
Can I apply for a business loan of ₹1000000?,apply_loan,,,business loan,₹1000000,,,
Please help me get a gold loan of ₹50000,apply_loan,,,gold loan,₹50000,,,
I want a loan of ₹25000,apply_loan,,,,₹25000,,,
I need financing of ₹75000,apply_loan,,,,₹75000,,,
I require credit of ₹150000,apply_loan,,,,₹150000,,,
I want to borrow ₹250000,apply_loan,,,,₹250000,,,
I need financial assistance of ₹35000,apply_loan,,,,₹35000,,,
Help me get money for my house,apply_loan,,,home loan,,,,
I need funds for my car purchase,apply_loan,,,car loan,,,,
I require money for my studies,apply_loan,,,education loan,,,,
I need capital for my business,apply_loan,,,business loan,,,,
I want money against my gold,apply_loan,,,gold loan,,,,
Loan for house purchase,apply_loan,,,home loan,,,,
Loan for vehicle purchase,apply_loan,,,car loan,,,,
Loan for higher education,apply_loan,,,education loan,,,,
Loan for business expansion,apply_loan,,,business loan,,,,
Loan against gold ornaments,apply_loan,,,gold loan,,,,
Housing finance,apply_loan,,,home loan,,,,
Vehicle finance,apply_loan,,,car loan,,,,
Education finance,apply_loan,,,education loan,,,,
Business finance,apply_loan,,,business loan,,,,
Gold finance,apply_loan,,,gold loan,,,,
Property loan,apply_loan,,,property loan,,,,
Real estate loan,apply_loan,,,real estate loan,,,,
Construction loan,apply_loan,,,construction loan,,,,
Plot loan,apply_loan,,,plot loan,,,,
Land loan,apply_loan,,,land loan,,,,
I want to know about my account information,account_info,,,,,,
I need details about my account,account_info,,,,,,
I would like to see my account profile,account_info,,,,,,
Could you show me my account summary?,account_info,,,,,,
Can you tell me about my banking details?,account_info,,,,,,
Please show my customer information,account_info,,,,,,
Please tell me my account particulars,account_info,,,,,,
Account details please,account_info,,,,,,
Customer details please,account_info,,,,,,
What type of account do I have?,account_info,,,,,,
Which account variant is mine?,account_info,,,,,,
What's my account category?,account_info,,,,,,
What kind of account is this?,account_info,,,,,,
What account plan am I on?,account_info,,,,,,
What's my account scheme?,account_info,,,,,,
What banking product do I have?,account_info,,,,,,
What's my account package?,account_info,,,,,,
Tell me about my account features,account_info,,,,,,
What benefits does my account have?,account_info,,,,,,
What services are available with my account?,account_info,,,,,,
What facilities does my account offer?,account_info,,,,,,
What's included in my account?,account_info,,,,,,
What can I do with my account?,account_info,,,,,,
What are my account privileges?,account_info,,,,,,
What are my banking rights?,account_info,,,,,,
What's my account status?,account_info,,,,,,
Is my account active?,account_info,,,,,,
Is my account operational?,account_info,,,,,,
Is my account functional?,account_info,,,,,,
What's my account condition?,account_info,,,,,,
What's my account health?,account_info,,,,,,
My account number please,account_info,,,,,,
Tell me my account number,account_info,,,,,,
What's my account ID?,account_info,,,,,,
What's my customer ID?,account_info,,,,,,
What's my client number?,account_info,,,,,,
What's my banking reference?,account_info,,,,,,
I need to find the nearest branch,get_branch_details,,,,,,
I want to locate a branch close to me,get_branch_details,,,,,,
I would like to know branch addresses,get_branch_details,,,,,,
Could you help me find branch locations?,get_branch_details,,,,,,
Can you tell me where branches are?,get_branch_details,,,,,,
Please show me branch information,get_branch_details,,,,,,
Please tell me branch details,get_branch_details,,,,,,
Branch locator please,get_branch_details,,,,,,
Branch finder please,get_branch_details,,,,,,
Where can I find your branches?,get_branch_details,,,,,,
Where are your offices located?,get_branch_details,,,,,,
Where do you have branches?,get_branch_details,,,,,,
Which cities have your branches?,get_branch_details,,,,,,
Where can I visit you?,get_branch_details,,,,,,
Where are your service centers?,get_branch_details,,,,,,
Where are your banking points?,get_branch_details,,,,,,
Where are your customer centers?,get_branch_details,,,,,,
I need branch contact information,get_branch_details,,,,,,
I want branch phone numbers,get_branch_details,,,,,,
I need branch addresses,get_branch_details,,,,,,
I want branch timings,get_branch_details,,,,,,
I need to know branch hours,get_branch_details,,,,,,
What time do branches open?,get_branch_details,,,,,,
What time do branches close?,get_branch_details,,,,,,
Are branches open on weekends?,get_branch_details,,,,,,
Are branches open on holidays?,get_branch_details,,,,,,
Branch working days,get_branch_details,,,,,,
Branch operating hours,get_branch_details,,,,,,
Branch schedule,get_branch_details,,,,,,
Office timings,get_branch_details,,,,,,
Service hours,get_branch_details,,,,,,
Customer service timings,get_branch_details,,,,,,
Banking hours,get_branch_details,,,,,,
Business hours,get_branch_details,,,,,,
What are the current interest rates?,get_interest_rate,,,,,,
I want to know today's rates,get_interest_rate,,,,,,
I need information about interest percentages,get_interest_rate,,,,,,
Could you tell me the latest rates?,get_interest_rate,,,,,,
Can you show me lending rates?,get_interest_rate,,,,,,
Please tell me deposit rates,get_interest_rate,,,,,,
Please show me loan rates,get_interest_rate,,,,,,
Rate information please,get_interest_rate,,,,,,
Interest rate details please,get_interest_rate,,,,,,
What's the rate for fixed deposits?,get_interest_rate,,,fixed deposit,,,,
What's the rate for recurring deposits?,get_interest_rate,,,recurring deposit,,,,
What's the rate for savings accounts?,get_interest_rate,,savings,,,,,
What's the rate for home loans?,get_interest_rate,,,home loan,,,,
What's the rate for car loans?,get_interest_rate,,,car loan,,,,
What's the rate for personal loans?,get_interest_rate,,,personal loan,,,,
What's the rate for education loans?,get_interest_rate,,,education loan,,,,
What's the rate for business loans?,get_interest_rate,,,business loan,,,,
What's the rate for gold loans?,get_interest_rate,,,gold loan,,,,
How much interest will I get on deposits?,get_interest_rate,,,,,,
How much interest will I pay on loans?,get_interest_rate,,,,,,
What's the return on investments?,get_interest_rate,,,,,,
What's the cost of borrowing?,get_interest_rate,,,,,,
Interest calculation,get_interest_rate,,,,,,
Rate calculation,get_interest_rate,,,,,,
EMI calculation,get_interest_rate,,,,,,
Monthly payment calculation,get_interest_rate,,,,,,
Processing fee details,get_interest_rate,,,,,,
Service charge information,get_interest_rate,,,,,,
Banking charges,get_interest_rate,,,,,,
Transaction fees,get_interest_rate,,,,,,
Account maintenance charges,get_interest_rate,,,,,,
Annual fees,get_interest_rate,,,,,,
I want to apply for a new credit card,apply_card,credit card,,,,,
I need a replacement debit card,apply_card,debit card,,,,,
I would like to get an additional ATM card,apply_card,ATM card,,,,,
Could I apply for a supplementary card?,apply_card,,,,,,
Can you help me get a new card?,apply_card,,,,,,
Please help me apply for a card,apply_card,,,,,,
Please assist with card application,apply_card,,,,,,
Card application please,apply_card,,,,,,
New card request please,apply_card,,,,,,
I want a Visa card,apply_card,Visa,,,,,
I need a Mastercard,apply_card,Mastercard,,,,,
I would like a Rupay card,apply_card,Rupay,,,,,
I want an American Express card,apply_card,American Express,,,,,
I need a premium card,apply_card,premium,,,,,
I want a platinum card,apply_card,platinum,,,,,
I need a gold card,apply_card,gold,,,,,
I want a silver card,apply_card,silver,,,,,
I need a classic card,apply_card,classic,,,,,
I want a basic card,apply_card,basic,,,,,
I need a rewards card,apply_card,rewards,,,,,
I want a cashback card,apply_card,cashback,,,,,
I need a travel card,apply_card,travel,,,,,
I want a shopping card,apply_card,shopping,,,,,
I need a business card,apply_card,business,,,,,
I want a corporate card,apply_card,corporate,,,,,
I need a student card,apply_card,student,,,,,
Card for online shopping,apply_card,online,,,,,
Card for international use,apply_card,international,,,,,
Card for domestic use,apply_card,domestic,,,,,
Contactless card,apply_card,contactless,,,,,
Chip and PIN card,apply_card,chip,,,,,
I want to open a new savings account,create_account,,savings,,,,,
I need to create a current account,create_account,,current,,,,,
I would like to start a checking account,create_account,,checking,,,,,
Could I open a joint account?,create_account,,joint,,,,,
Can you help me open a business account?,create_account,,business,,,,,
Please help me create a new account,create_account,,,,,,
Please assist with account opening,create_account,,,,,,
Account opening please,create_account,,,,,,
New account setup please,create_account,,,,,,
I want a zero balance account,create_account,,zero balance,,,,,
I need a premium account,create_account,,premium,,,,,
I would like a basic account,create_account,,basic,,,,,
I want a salary account,create_account,,salary,,,,,
I need a student account,create_account,,student,,,,,
I want a senior citizen account,create_account,,senior citizen,,,,,
I need a women's account,create_account,,women,,,,,
I want an NRI account,create_account,,NRI,,,,,
I need an NRE account,create_account,,NRE,,,,,
I want an NRO account,create_account,,NRO,,,,,
I need an FCNR account,create_account,,FCNR,,,,,
Account for my family,create_account,,family,,,,,
Account for my business,create_account,,business,,,,,
Account for my company,create_account,,company,,,,,
Account for investment,create_account,,investment,,,,,
Account for trading,create_account,,trading,,,,,
Account for savings,create_account,,savings,,,,,
Account for transactions,create_account,,current,,,,,
I want to close my account permanently,close_account,,,,,,
I need to terminate my account,close_account,,,,,,
I would like to cancel my banking relationship,close_account,,,,,,
Could you help me close my account?,close_account,,,,,,
Can you assist with account closure?,close_account,,,,,,
Please help me close my account,close_account,,,,,,
Please assist with account termination,close_account,,,,,,
Account closure please,close_account,,,,,,
Account termination please,close_account,,,,,,
I don't want this account anymore,close_account,,,,,,
I want to stop using this account,close_account,,,,,,
I need to end my banking relationship,close_account,,,,,,
I want to withdraw all money and close,close_account,,,,,,
Final settlement and closure,close_account,,,,,,
Complete account shutdown,close_account,,,,,,
Permanent account closure,close_account,,,,,,
Account deactivation request,close_account,,,,,,
Stop all services on my account,close_account,,,,,,
I want to switch to another bank,close_account,,,,,,
Moving to different bank,close_account,,,,,,
Closing due to relocation,close_account,,,,,,
Account closure due to job change,close_account,,,,,,
Closing inactive account,close_account,,,,,,
Hi there,greeting_hi,,,,,,
Hello there,greeting_hi,,,,,,
Hey there,greeting_hi,,,,,,
Good to see you,greeting_hi,,,,,,
Nice to see you,greeting_hi,,,,,,
Pleased to see you,greeting_hi,,,,,,
Great to meet you,greeting_hi,,,,,,
Wonderful to meet you,greeting_hi,,,,,,
Lovely to meet you,greeting_hi,,,,,,
How do you do?,greeting_hi,,,,,,
How are things?,greeting_hi,,,,,,
How's everything?,greeting_hi,,,,,,
What's new?,greeting_hi,,,,,,
What's happening?,greeting_hi,,,,,,
How's your day?,greeting_hi,,,,,,
Hope you're well,greeting_hi,,,,,,
Hope you're doing well,greeting_hi,,,,,,
Hope all is well,greeting_hi,,,,,,
Thanks a lot,greeting_bye,,,,,,
Thank you so much,greeting_bye,,,,,,
Thanks very much,greeting_bye,,,,,,
Much appreciated,greeting_bye,,,,,,
Really appreciate it,greeting_bye,,,,,,
Thanks for your help,greeting_bye,,,,,,
Thank you for assistance,greeting_bye,,,,,,
Thanks for the support,guidance_bye,,,,,,
Appreciate your time,greeting_bye,,,,,,
Thanks for everything,greeting_bye,,,,,,
You've been very helpful,greeting_bye,,,,,,
Great service,greeting_bye,,,,,,
Excellent support,greeting_bye,,,,,,
Perfect assistance,greeting_bye,,,,,,
Wonderful help,greeting_bye,,,,,,
Amazing service,greeting_bye,,,,,,
Outstanding support,greeting_bye,,,,,,
Brilliant assistance,greeting_bye,,,,,,
Fantastic help,greeting_bye,,,,,,
Superb service,greeting_bye,,,,,,
Bye for now,greeting_bye,,,,,,
See you soon,greeting_bye,,,,,,
Until we meet again,greeting_bye,,,,,,
Take it easy,greeting_bye,,,,,,
Have a great one,greeting_bye,,,,,,
Catch you around,greeting_bye,,,,,,
Peace out,greeting_bye,,,,,,
Adios,greeting_bye,,,,,,
Au revoir,greeting_bye,,,,,,
Sayonara,greeting_bye,,,,,,
Ciao,greeting_bye,,,,,,
Ta-ta,greeting_bye,,,,,,
Toodles,greeting_bye,,,,,,
Show me my transaction history for this week,check_history,,,,,,,this week
Show me my transaction history for this month,check_history,,,,,,,this month
Show me my transaction history for this year,check_history,,,,,,,this year
I want to see transactions from last 30 days,check_history,,,,,,30 days,
I need transactions from last 60 days,check_history,,,,,,60 days,
I would like transactions from last 90 days,check_history,,,,,,90 days,
Could you show transactions from last 6 months,check_history,,,,,,6 months,
Can you display transactions from last year,check_history,,,,,,last year,
Please show my recent activity,check_history,,,,,,
Please tell me my latest transactions,check_history,,,,,,
Transaction report please,check_history,,,,,,
Activity report please,check_history,,,,,,
What transactions did I make yesterday?,check_history,,,,,,,yesterday
What transactions did I make today?,check_history,,,,,,,today
What transactions did I make this week?,check_history,,,,,,,this week
What transactions did I make last week?,check_history,,,,,,,last week
What transactions did I make last month?,check_history,,,,,,,last month
Show me all my payments,check_history,,,,,,
Show me all my transfers,check_history,,,,,,
Show me all my deposits,check_history,,,,,,
Show me all my withdrawals,check_history,,,,,,
Show me all my purchases,check_history,,,,,,
Show me credit transactions,check_history,,,,,,
Show me debit transactions,check_history,,,,,,
Show me incoming transactions,check_history,,,,,,
Show me outgoing transactions,check_history,,,,,,
Show me successful transactions,check_history,,,,,,
Show me failed transactions,check_history,,,,,,
Show me pending transactions,check_history,,,,,,
Show me processed transactions,check_history,,,,,,
Export my statement,check_history,,,,,,
Download my transactions,check_history,,,,,,
Email my statement,check_history,,,,,,
Send me my transaction history,check_history,,,,,,
I need a copy of my statement,check_history,,,,,,
